Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.0,,
PEAK,230.0,-2.4,0.7,1.92
PEAK,945.0,1.0,1.7,0.84
PEAK,1375.0,-2.5,1.6,0.89
HIGH_SHELF,1500.0,-4.0,0.7,0.29
PEAK,2450.0,-1.5,2.4,0.6
PEAK,5200.0,-1.6,5.0,0.29
HIGH_SHELF,8000.0,7.0,0.7,0.32
