Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.4,,
LOW_SHELF,100.0,3.0,0.7,0.28
PEAK,180.0,-1.0,1.0,1.39
PEAK,600.0,0.9,2.0,0.71
PEAK,770.0,1.2,5.0,0.29
PEAK,1000.0,-1.8,2.2,0.65
PEAK,1900.0,-2.7,2.5,0.57
PEAK,3150.0,-2.6,3.0,0.48
PEAK,4950.0,-2.9,6.0,0.24
PEAK,6000.0,5.0,1.0,1.39
PEAK,8200.0,-3.5,8.0,0.18
