Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.6,,
PEAK,35.0,-1.8,1.0,1.39
PEAK,60.0,2.5,1.0,1.39
PEAK,130.0,-7.3,0.7,1.92
PEAK,300.0,2.4,1.0,1.39
PEAK,1075.0,-0.9,2.0,0.71
PEAK,2600.0,9.0,1.0,1.39
PEAK,3500.0,-1.8,3.0,0.48
PEAK,7200.0,-4.7,4.0,0.36
PEAK,8300.0,-3.4,6.0,0.24
HIGH_SHELF,9000.0,6.0,0.7,0.31
