Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.0,,
PEAK,30.0,5.0,1.0,1.39
LOW_SHELF,150.0,9.0,0.71,
LOW_SHELF,600.0,-4.0,0.71,
PEAK,2100.0,1.6,2.0,0.71
PEAK,3500.0,-1.6,3.0,0.48
PEAK,6000.0,-5.5,2.5,0.57
HIGH_SHELF,9000.0,3.0,0.71,
PEAK,900.0,1.4,1.4,1.01
