Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.3,,
PEAK,90.0,-3.9,0.45,2.76
LOW_SHELF,105.0,5.5,0.71,
PEAK,220.0,-1.1,1.5,0.94
PEAK,490.0,1.6,2.0,0.71
PEAK,1500.0,-3.1,1.0,1.39
PEAK,4300.0,4.0,1.4,1.01
PEAK,5250.0,-5.3,5.0,0.29
PEAK,5900.0,-3.0,5.0,0.29
PEAK,7900.0,-2.2,6.0,0.24
HIGH_SHELF,12000.0,-8.0,0.71,
