Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.6,,
PEAK,31.5,7.9,1.41,1.0
PEAK,63.0,3.9,1.41,1.0
PEAK,125.0,-0.8,1.41,1.0
PEAK,250.0,-1.9,1.41,1.0
PEAK,500.0,0.0,1.41,1.0
PEAK,1000.0,-0.4,1.41,1.0
PEAK,2000.0,1.6,1.41,1.0
PEAK,4000.0,2.6,1.41,1.0
PEAK,8000.0,2.0,1.41,1.0
PEAK,16000.0,0.0,1.41,1.0
