Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.8,,
PEAK,230.0,-1.8,0.95,1.46
PEAK,850.0,3.8,0.8,1.7
PEAK,2000.0,1.3,2.2,0.65
PEAK,2800.0,-0.7,4.0,0.36
PEAK,4651.0,-3.6,4.0,0.36
PEAK,10150.0,-5.3,5.0,0.29
