Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.8,,
PEAK,200.0,-1.0,1.0,1.39
PEAK,700.0,3.6,0.71,1.89
PEAK,2400.0,-4.9,1.6,0.89
PEAK,3350.0,7.7,1.0,1.39
PEAK,5100.0,-3.2,4.0,0.36
PEAK,11600.0,-4.0,6.0,0.24
HIGH_SHELF,12000.0,4.0,0.71,
