Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.6,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,460.0,1.3,2.3,0.62
PEAK,900.0,-1.7,1.2,1.17
PEAK,2000.0,6.0,1.0,1.39
PEAK,3000.0,-4.4,2.5,0.57
PEAK,4650.0,-3.9,3.5,0.41
PEAK,6000.0,3.0,2.0,0.71
PEAK,6800.0,-1.0,6.0,0.24
PEAK,7500.0,-1.0,3.0,0.48
HIGH_SHELF,11000.0,-1.0,0.71,
