Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.2,,
LOW_SHELF,36.0,2.5,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,1100.0,-3.0,1.2,1.17
HIGH_SHELF,1400.0,7.0,0.71,
PEAK,2950.0,-1.6,2.5,0.57
PEAK,4000.0,4.0,1.4,1.01
PEAK,5550.0,-6.2,3.3,0.44
PEAK,7990.0,-4.1,6.0,0.24
PEAK,10650.0,-4.8,6.0,0.24
HIGH_SHELF,9000.0,-4.0,0.71,
