Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.6,,
PEAK,20.0,3.0,1.5,0.94
PEAK,150.0,-3.0,1.0,1.39
PEAK,320.0,2.9,1.5,0.94
PEAK,950.0,-3.6,0.9,1.53
PEAK,3600.0,-3.9,3.0,0.48
PEAK,5200.0,5.5,1.0,1.39
PEAK,9200.0,-7.7,4.0,0.36
