Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,1300.0,-8.3,1.4,1.01
HIGH_SHELF,1550.0,4.0,0.71,
PEAK,3000.0,4.5,1.0,1.39
PEAK,3050.0,-4.0,2.0,0.71
PEAK,5500.0,-7.7,3.0,0.48
PEAK,8400.0,-3.0,6.0,0.24
HIGH_SHELF,10000.0,-5.0,0.71,
