Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.0,,
LOW_SHELF,60.0,8.0,0.71,
PEAK,200.0,-1.5,1.4,1.01
PEAK,1250.0,-1.4,1.4,1.01
PEAK,2300.0,4.0,1.4,1.01
PEAK,3000.0,-2.0,5.0,0.29
PEAK,5900.0,-8.4,1.6,0.89
HIGH_SHELF,11000.0,-5.0,0.71,
