Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.1,,
LOW_SHELF,82.0,3.8,0.7,0.29
PEAK,250.0,-1.4,1.4,1.01
PEAK,870.0,1.5,2.0,0.71
PEAK,1350.0,-1.4,2.0,0.71
PEAK,3630.0,1.3,3.0,0.48
PEAK,11500.0,4.0,3.0,0.48
