Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.7,,
PEAK,40.0,-3.3,0.5,2.54
LOW_SHELF,105.0,5.5,0.71,
PEAK,420.0,-1.1,1.0,1.39
PEAK,1300.0,6.5,0.7,1.92
PEAK,1700.0,-1.9,1.7,0.84
PEAK,2550.0,5.0,1.4,1.01
PEAK,3400.0,-3.2,3.5,0.41
PEAK,4300.0,2.0,1.4,1.01
PEAK,5600.0,-4.5,5.0,0.29
PEAK,9500.0,2.5,1.4,1.01
