Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.7,,
HIGH_SHELF,380.0,8.5,0.71,
PEAK,2350.0,3.2,1.5,0.94
HIGH_SHELF,2500.0,-8.5,0.71,
PEAK,3270.0,-3.9,3.0,0.48
PEAK,4500.0,4.0,1.4,1.01
PEAK,6200.0,-8.4,4.5,0.32
