Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.0,,
LOW_SHELF,125.0,8.0,0.71,
PEAK,390.0,-1.8,1.2,1.17
PEAK,1300.0,-1.9,1.5,0.94
PEAK,2150.0,2.6,1.4,1.01
PEAK,3300.0,-9.8,2.8,0.51
PEAK,5500.0,8.4,1.0,1.39
PEAK,7950.0,-8.5,3.0,0.48
PEAK,9200.0,-4.8,3.5,0.41
