Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.2,,
LOW_SHELF,158.0,9.9,0.6,1.42
LOW_SHELF,190.0,-7.0,0.55,0.74
PEAK,850.0,1.8,0.8,1.7
PEAK,1300.0,-1.8,3.0,0.48
PEAK,1850.0,-13.0,1.2,1.17
PEAK,3000.0,2.9,1.0,1.39
PEAK,4200.0,10.7,0.5,2.54
PEAK,8600.0,-15.3,2.5,0.57
