Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-1.1,,
LOW_SHELF,400.0,-4.0,0.7,0.29
PEAK,800.0,1.3,2.0,0.71
PEAK,4200.0,-1.3,2.0,0.71
PEAK,3000.0,-0.5,3.0,0.48
