Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-15.7,,
LOW_SHELF,100.0,8.0,0.6,1.46
PEAK,730.0,-1.5,3.0,0.48
PEAK,1680.0,4.0,1.5,0.94
PEAK,2400.0,-6.0,2.2,0.65
PEAK,4000.0,-1.4,6.0,0.24
PEAK,4700.0,17.0,0.7,1.92
PEAK,5300.0,-3.0,6.0,0.24
PEAK,8500.0,-5.0,4.0,0.36
PEAK,9000.0,-5.0,5.0,0.29
PEAK,12500.0,4.0,1.5,0.94
