Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.0,,
PEAK,23.0,-8.5,0.2,4.75
LOW_SHELF,110.0,10.0,0.71,
PEAK,360.0,-1.2,1.1,1.27
PEAK,950.0,1.0,2.0,0.71
PEAK,1400.0,-1.4,1.4,1.01
PEAK,2900.0,-1.0,3.0,0.48
PEAK,5500.0,3.5,1.4,1.01
PEAK,6800.0,-1.3,4.0,0.36
PEAK,8800.0,-5.3,6.0,0.24
HIGH_SHELF,10000.0,-1.0,0.71,
