Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.0,,
LOW_SHELF,35.0,2.5,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,260.0,-1.0,1.4,1.01
PEAK,770.0,-2.0,2.5,0.57
PEAK,1150.0,-3.1,1.8,0.79
HIGH_SHELF,1300.0,6.0,0.71,
PEAK,2800.0,-2.6,2.0,0.71
PEAK,4200.0,2.5,0.7,1.92
PEAK,5900.0,-5.0,5.0,0.29
HIGH_SHELF,10000.0,-5.0,0.71,
