Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.0,,
LOW_SHELF,112.0,6.0,0.7,0.31
PEAK,420.0,2.0,3.0,0.48
HIGH_SHELF,600.0,4.0,0.7,0.29
PEAK,1100.0,-4.0,1.5,0.94
PEAK,1700.0,3.0,1.5,0.94
PEAK,3000.0,-2.5,2.8,0.51
PEAK,6200.0,-3.5,7.0,0.21
PEAK,8400.0,-3.0,8.0,0.18
