Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.7,,
LOW_SHELF,55.0,6.7,0.7,0.31
PEAK,205.0,-5.6,0.7,1.92
PEAK,500.0,-2.1,0.9,1.53
PEAK,1850.0,2.0,2.3,0.62
PEAK,2850.0,-1.4,3.0,0.48
PEAK,3650.0,2.1,6.0,0.24
HIGH_SHELF,4500.0,-4.0,0.7,0.29
PEAK,6200.0,-4.7,7.0,0.21
PEAK,7300.0,2.0,4.0,0.36
PEAK,8450.0,-2.0,6.0,0.24
