Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.7,,
LOW_SHELF,110.0,9.9,0.71,
LOW_SHELF,135.0,-10.5,0.71,
PEAK,230.0,-1.7,1.2,1.17
PEAK,900.0,2.9,1.0,1.39
PEAK,2050.0,1.0,2.5,0.57
PEAK,3300.0,-3.8,2.0,0.71
PEAK,3900.0,-1.4,4.0,0.36
PEAK,6500.0,5.0,1.4,1.01
