Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.5,,
PEAK,20.0,4.5,1.0,1.39
PEAK,190.0,-2.0,1.0,1.39
PEAK,400.0,1.6,1.8,0.79
PEAK,1450.0,-6.7,1.0,1.39
PEAK,2200.0,-1.4,1.9,0.75
PEAK,4000.0,1.5,1.4,1.01
PEAK,6400.0,-6.0,2.5,0.57
