Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-15.0,,
PEAK,76.0,-2.6,0.8,1.7
LOW_SHELF,109.0,10.0,0.71,
PEAK,780.0,2.0,1.4,1.01
HIGH_SHELF,1500.0,10.0,0.71,
PEAK,1550.0,-3.5,1.4,1.01
PEAK,3000.0,3.0,1.4,1.01
PEAK,3500.0,-2.0,3.0,0.48
PEAK,4500.0,5.0,1.8,0.79
PEAK,9000.0,-5.0,2.2,0.65
HIGH_SHELF,10000.0,-3.0,0.71,
