Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.0,,
PEAK,73.0,-1.4,0.9,1.53
LOW_SHELF,105.0,5.0,0.71,
PEAK,230.0,-1.7,1.0,1.39
PEAK,1000.0,-1.9,2.2,0.65
PEAK,1850.0,5.3,1.0,1.39
PEAK,2850.0,-3.9,2.0,0.71
PEAK,4800.0,-3.2,3.0,0.48
PEAK,6500.0,-1.0,4.0,0.36
PEAK,7900.0,-3.0,5.0,0.29
HIGH_SHELF,10000.0,0.5,0.71,
