Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.4,,
PEAK,20.0,2.5,0.7,1.92
PEAK,84.0,-0.9,1.5,0.94
PEAK,205.0,-7.5,0.7,1.92
PEAK,440.0,-1.7,1.5,0.94
PEAK,1300.0,-0.7,2.5,0.57
PEAK,2000.0,1.5,2.5,0.57
PEAK,2950.0,-1.5,5.0,0.29
PEAK,5000.0,-4.9,4.0,0.36
PEAK,6800.0,3.0,4.0,0.36
HIGH_SHELF,10000.0,-8.0,0.7,0.33
