Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.9,,
PEAK,770.0,3.7,0.7,1.92
PEAK,1400.0,-5.0,2.0,0.71
PEAK,1920.0,-4.0,2.7,0.53
PEAK,2350.0,-2.7,3.5,0.41
PEAK,3100.0,7.0,0.7,1.92
PEAK,3930.0,-1.3,6.0,0.24
PEAK,5700.0,-2.4,5.0,0.29
PEAK,8000.0,-5.0,2.0,0.71
PEAK,12000.0,3.5,1.4,1.01
