Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.0,,
PEAK,35.0,1.7,1.2,1.17
PEAK,210.0,-4.4,0.3,3.7
PEAK,220.0,-1.0,1.5,0.94
PEAK,900.0,3.5,0.4,3.02
PEAK,1500.0,-5.3,1.1,1.27
PEAK,2800.0,2.0,2.0,0.71
PEAK,4000.0,7.0,0.5,2.54
PEAK,5100.0,1.0,4.0,0.36
PEAK,6800.0,-5.1,4.0,0.36
PEAK,8400.0,-7.0,6.0,0.24
