Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.5,,
PEAK,115.0,2.5,0.85,1.61
PEAK,995.0,1.2,2.0,0.71
PEAK,1450.0,-2.3,1.7,0.84
PEAK,2450.0,-2.1,2.4,0.6
PEAK,4730.0,-3.4,4.0,0.36
