Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.0,,
LOW_SHELF,155.0,10.0,0.7,0.36
PEAK,810.0,0.8,2.0,0.71
PEAK,1450.0,-2.9,1.5,0.94
PEAK,2500.0,-4.0,1.5,0.94
PEAK,4800.0,-1.4,2.0,0.71
PEAK,7300.0,7.0,1.5,0.94
PEAK,9700.0,-3.3,3.0,0.48
