Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
PEAK,65.0,-2.6,1.0,1.39
LOW_SHELF,105.0,5.5,0.71,
PEAK,200.0,-2.6,0.7,1.92
PEAK,350.0,1.5,2.0,0.71
PEAK,1050.0,-1.0,2.2,0.65
PEAK,1950.0,4.0,1.0,1.39
PEAK,4500.0,-1.8,2.0,0.71
PEAK,7900.0,4.0,1.0,1.39
PEAK,8000.0,-2.0,5.0,0.29
HIGH_SHELF,11000.0,-3.0,0.71,
