Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.9,,
PEAK,76.0,-1.9,1.0,1.39
LOW_SHELF,110.0,9.9,0.71,
PEAK,470.0,-4.0,0.6,2.19
PEAK,1300.0,-1.4,2.0,0.71
PEAK,3350.0,-6.8,2.7,0.53
HIGH_SHELF,4000.0,-10.0,0.71,
PEAK,5750.0,-5.5,5.0,0.29
