Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.4,,
LOW_SHELF,70.0,1.9,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,1150.0,-3.8,1.6,0.89
HIGH_SHELF,2000.0,6.0,0.71,
PEAK,3100.0,-2.2,3.0,0.48
PEAK,5750.0,-6.8,3.0,0.48
PEAK,7100.0,3.0,1.4,1.01
PEAK,8300.0,-3.0,7.0,0.21
HIGH_SHELF,9000.0,-5.0,0.71,
