Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,0.2,,
PEAK,45.0,-1.2,0.8,1.7
PEAK,225.0,-4.3,0.35,3.33
PEAK,350.0,0.4,2.0,0.71
PEAK,1000.0,-1.3,2.0,0.71
PEAK,2800.0,-1.3,3.0,0.48
PEAK,3350.0,1.0,4.0,0.36
PEAK,4000.0,-1.3,6.0,0.24
PEAK,5450.0,-4.4,5.0,0.29
PEAK,6150.0,-2.6,6.0,0.24
HIGH_SHELF,7000.0,-6.0,0.7,0.31
