Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
PEAK,30.0,-2.6,1.0,1.39
PEAK,83.0,-5.2,1.4,1.01
PEAK,200.0,2.0,1.4,1.01
PEAK,470.0,-3.0,1.9,0.75
PEAK,800.0,1.7,1.2,1.17
PEAK,3500.0,3.0,1.6,0.89
PEAK,4250.0,-2.8,4.0,0.36
PEAK,5600.0,-7.3,4.0,0.36
PEAK,8000.0,7.0,1.0,1.39
HIGH_SHELF,12000.0,-10.0,0.71,
