Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-11.7,,
PEAK,25.0,4.0,1.2,1.17
PEAK,68.0,-7.4,0.6,2.19
LOW_SHELF,110.0,10.0,0.71,
PEAK,550.0,-1.8,3.5,0.41
PEAK,710.0,3.0,1.2,1.17
PEAK,1120.0,-4.0,1.9,0.75
PEAK,1700.0,-6.5,2.0,0.71
HIGH_SHELF,1800.0,8.0,0.71,
PEAK,4800.0,-6.0,3.0,0.48
HIGH_SHELF,10000.0,-11.0,0.71,
