Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.6,,
PEAK,74.0,-0.8,1.6,0.89
LOW_SHELF,110.0,10.0,0.71,
LOW_SHELF,130.0,-7.0,0.71,
PEAK,230.0,-1.9,0.8,1.7
PEAK,1400.0,-3.0,1.4,1.01
PEAK,1800.0,-0.6,2.5,0.57
PEAK,3200.0,9.0,0.9,1.53
