Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.5,,
LOW_SHELF,105.0,5.5,0.71,
LOW_SHELF,300.0,-1.0,0.71,
PEAK,55.0,-0.8,1.0,1.39
PEAK,1070.0,-1.0,3.0,0.48
PEAK,2020.0,2.5,2.0,0.71
PEAK,2900.0,-4.3,2.5,0.57
PEAK,5050.0,-3.8,6.0,0.24
PEAK,6000.0,-3.0,5.0,0.29
PEAK,8000.0,-4.3,6.0,0.24
