Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.0,,
LOW_SHELF,70.0,7.0,0.6,1.48
PEAK,210.0,-1.6,1.8,0.79
PEAK,390.0,1.8,2.5,0.57
PEAK,2000.0,-1.3,1.3,1.08
PEAK,4500.0,-6.1,7.0,0.21
PEAK,5600.0,-1.5,3.0,0.48
PEAK,7000.0,1.5,2.0,0.71
PEAK,7500.0,3.0,1.0,1.39
PEAK,8000.0,2.0,1.0,1.39
PEAK,18500.0,-4.0,1.0,1.39
