Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,0.0,,
LOW_SHELF,158.0,10.0,0.65,5.58
PEAK,50.0,-13.4,0.17,5.19
PEAK,780.0,1.8,1.0,1.39
PEAK,2330.0,-8.3,1.9,0.75
HIGH_SHELF,3000.0,6.0,0.7,0.31
PEAK,4050.0,-7.5,3.0,0.48
HIGH_SHELF,7000.0,-8.0,0.7,0.33
PEAK,1375.0,-1.3,2.5,0.57
