Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-3.6,,
PEAK,60.0,-6.3,0.4,3.02
PEAK,240.0,-3.8,1.0,1.39
PEAK,440.0,-2.2,1.5,0.94
PEAK,820.0,1.3,1.8,0.79
HIGH_SHELF,1800.0,3.0,0.71,
PEAK,2150.0,-4.8,2.5,0.57
PEAK,3000.0,3.7,1.4,1.01
PEAK,3800.0,-2.5,2.5,0.57
PEAK,5700.0,-6.9,2.5,0.57
PEAK,7600.0,-4.7,4.0,0.36
