Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.4,,
LOW_SHELF,108.0,4.7,0.7,0.3
PEAK,335.0,-2.6,0.9,1.53
PEAK,900.0,1.2,2.0,0.71
PEAK,1620.0,-11.7,1.4,1.01
PEAK,2500.0,2.2,2.5,0.57
PEAK,3000.0,9.0,0.6,2.19
PEAK,3350.0,-4.5,3.7,0.39
PEAK,4820.0,-5.0,4.0,0.36
PEAK,8000.0,-6.0,2.5,0.57
