Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-4.5,,
PEAK,20.0,4.5,1.5,0.94
PEAK,160.0,-2.3,1.8,0.79
PEAK,290.0,4.4,1.8,0.79
PEAK,500.0,-0.4,2.0,0.71
PEAK,1500.0,-1.0,2.0,0.71
PEAK,2700.0,-3.5,2.0,0.71
PEAK,3650.0,2.3,6.0,0.24
PEAK,4350.0,-5.0,6.0,0.24
PEAK,7500.0,-1.5,3.0,0.48
HIGH_SHELF,9000.0,-9.0,0.7,0.35
