Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.5,,
LOW_SHELF,35.0,5.0,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,420.0,-0.7,1.0,1.39
PEAK,590.0,1.5,1.4,1.01
PEAK,900.0,-1.2,2.5,0.57
PEAK,2100.0,6.8,1.1,1.27
PEAK,2900.0,-2.1,2.0,0.71
PEAK,4800.0,2.5,2.0,0.71
PEAK,8500.0,-3.6,6.0,0.24
HIGH_SHELF,10000.0,0.5,0.71,
