Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.3,,
PEAK,1400.0,-2.6,1.5,0.94
PEAK,2740.0,-8.8,2.0,0.71
PEAK,3000.0,6.6,1.0,1.39
PEAK,4650.0,-4.3,3.0,0.48
PEAK,6500.0,5.0,1.0,1.39
