Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.1,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,135.0,-2.4,1.0,1.39
LOW_SHELF,380.0,-6.0,0.71,
PEAK,2700.0,-0.5,5.0,0.29
PEAK,3200.0,-0.5,5.0,0.29
PEAK,3900.0,3.0,1.4,1.01
PEAK,5750.0,-5.9,3.0,0.48
PEAK,7400.0,-0.7,5.0,0.29
PEAK,9100.0,-2.0,6.0,0.24
HIGH_SHELF,12500.0,-6.0,0.71,
