Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.5,,
PEAK,20.0,2.8,1.9,0.75
LOW_SHELF,105.0,5.5,0.71,
PEAK,152.0,-6.1,0.35,3.33
PEAK,1100.0,-1.2,2.0,0.71
PEAK,1600.0,3.0,1.4,1.01
PEAK,3000.0,-5.0,3.0,0.48
PEAK,4450.0,-2.6,4.0,0.36
PEAK,5750.0,-2.8,4.0,0.36
