Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.9,,
LOW_SHELF,37.0,-5.5,0.71,
LOW_SHELF,105.0,5.5,0.71,
PEAK,135.0,-7.2,0.5,2.54
PEAK,640.0,-1.3,2.5,0.57
PEAK,1000.0,-5.6,1.3,1.08
PEAK,2350.0,10.0,0.7,1.92
PEAK,3270.0,-3.5,4.0,0.36
PEAK,5700.0,-1.9,4.0,0.36
PEAK,7500.0,2.0,1.0,1.39
PEAK,8000.0,-3.0,6.0,0.24
