Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.5,,
PEAK,26.0,-0.7,2.0,0.71
PEAK,52.0,2.1,2.0,0.71
PEAK,74.0,-1.0,2.0,0.71
PEAK,140.0,-8.0,1.0,1.39
PEAK,245.0,5.0,1.5,0.94
PEAK,2000.0,1.4,3.0,0.48
PEAK,2700.0,6.6,0.9,1.53
PEAK,4400.0,6.0,4.0,0.36
PEAK,6100.0,-2.0,7.0,0.21
PEAK,8400.0,-5.0,7.0,0.21
