Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.7,,
PEAK,16.0,3.2,1.3,1.08
PEAK,115.0,-4.6,0.4,3.02
PEAK,700.0,0.8,1.4,1.01
PEAK,1370.0,-1.7,2.5,0.57
HIGH_SHELF,1600.0,4.0,0.71,
PEAK,3350.0,-3.7,3.5,0.41
PEAK,5000.0,-2.0,5.0,0.29
PEAK,5880.0,-5.1,6.0,0.24
PEAK,7500.0,-1.8,6.0,0.24
HIGH_SHELF,10000.0,-4.0,0.71,
