Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-10.0,,
LOW_SHELF,140.0,10.0,0.5,0.55
PEAK,290.0,-1.5,0.8,1.7
PEAK,1000.0,3.6,1.4,1.01
PEAK,1400.0,-7.2,1.2,1.17
PEAK,2620.0,-3.5,1.6,0.89
PEAK,7000.0,3.0,1.3,1.08
HIGH_SHELF,10000.0,0.5,0.71,
