Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-2.5,,
PEAK,105.0,1.0,1.0,1.39
PEAK,350.0,-3.9,0.5,2.54
PEAK,900.0,0.6,2.5,0.57
PEAK,1350.0,-1.8,2.0,0.71
PEAK,2300.0,3.0,1.0,1.39
PEAK,5100.0,-4.4,5.0,0.29
PEAK,3600.0,-3.8,1.6,0.89
PEAK,2500.0,1.4,2.0,0.71
HIGH_SHELF,11000.0,-6.0,0.7,0.31
