Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-6.3,,
LOW_SHELF,90.0,6.0,0.7,0.31
PEAK,270.0,-0.9,1.5,0.94
PEAK,1240.0,-1.7,2.3,0.62
PEAK,1900.0,-2.3,2.0,0.71
PEAK,3800.0,6.6,1.0,1.39
PEAK,5850.0,-1.8,5.0,0.29
