Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.3,,
LOW_SHELF,90.0,9.3,0.56,0.83
PEAK,900.0,2.4,0.7,1.92
PEAK,1400.0,-2.5,2.0,0.71
PEAK,2100.0,-0.4,1.0,1.39
HIGH_SHELF,3800.0,6.0,0.71,
PEAK,4900.0,-1.6,3.0,0.48
PEAK,6800.0,4.0,1.0,1.39
PEAK,13000.0,-5.0,1.0,1.39
