Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.0,,
PEAK,250.0,-3.7,0.45,2.76
PEAK,800.0,3.0,1.0,1.39
PEAK,1430.0,-5.9,1.0,1.39
PEAK,2500.0,-3.2,1.5,0.94
PEAK,3270.0,-2.2,6.0,0.24
PEAK,4000.0,8.0,0.8,1.7
PEAK,5420.0,-13.2,3.0,0.48
PEAK,6000.0,4.0,1.0,1.39
PEAK,9400.0,-4.0,6.0,0.24
PEAK,11350.0,-6.7,4.0,0.36
