Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-7.1,,
LOW_SHELF,40.0,7.0,0.7,0.32
PEAK,175.0,-4.7,0.6,2.19
PEAK,550.0,1.3,1.5,0.94
PEAK,1125.0,-1.8,2.0,0.71
PEAK,1950.0,1.0,2.5,0.57
PEAK,3100.0,-2.8,3.5,0.41
PEAK,3800.0,-7.6,2.8,0.51
PEAK,5500.0,-10.6,3.5,0.41
PEAK,6000.0,-2.5,5.0,0.29
PEAK,9000.0,8.0,1.0,1.39
