Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-5.5,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,160.0,-5.7,0.5,2.54
PEAK,2500.0,-3.1,1.2,1.17
PEAK,3400.0,-1.1,7.0,0.21
PEAK,4700.0,-3.8,7.0,0.21
PEAK,5700.0,-2.6,2.0,0.71
PEAK,8250.0,-4.4,6.0,0.24
HIGH_SHELF,12000.0,-9.0,0.71,
