Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-9.2,,
LOW_SHELF,40.0,4.0,0.71,
PEAK,600.0,1.3,1.0,1.39
PEAK,1090.0,-0.5,2.0,0.71
PEAK,2150.0,7.0,0.6,2.19
PEAK,2200.0,2.0,1.5,0.94
PEAK,2500.0,-0.6,6.0,0.24
PEAK,3000.0,-0.9,6.0,0.24
PEAK,3700.0,1.4,1.4,1.01
PEAK,5720.0,-7.1,4.5,0.32
HIGH_SHELF,11000.0,6.0,0.71,
