Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,0.1,,
PEAK,215.0,-9.0,0.35,3.33
PEAK,900.0,1.4,0.8,1.7
PEAK,1400.0,-2.1,1.7,0.84
