Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.5,,
LOW_SHELF,105.0,5.5,0.71,
PEAK,426.0,4.0,1.4,1.01
PEAK,1180.0,-1.7,1.7,0.84
HIGH_SHELF,1500.0,9.0,0.71,
PEAK,2200.0,2.6,2.0,0.71
PEAK,3350.0,-4.6,2.0,0.71
PEAK,5400.0,-6.9,4.0,0.36
HIGH_SHELF,9000.0,-9.0,0.71,
PEAK,10200.0,-5.0,6.0,0.24
PEAK,13500.0,-7.0,2.0,0.71
