Filter Type,Frequency(Hz),Gain(dB),Q-Factor,BW
PREAMP,,-8.0,,
LOW_SHELF,135.0,6.0,0.7,0.31
HIGH_SHELF,2000.0,6.0,0.7,0.31
PEAK,1400.0,-3.1,1.4,1.01
PEAK,900.0,1.6,1.5,0.94
LOW_SHELF,47.0,2.0,0.7,0.28
PEAK,4400.0,-2.1,3.0,0.48
PEAK,2800.0,1.0,2.0,0.71
LOW_PASS,12000.0,-15.0,0.7,1.92
